name,screen_name,followers_count,entities,verified,default_profile_image,is_translator,id_str,profile_image_url_https,protected,follow_request_sent,profile_use_background_image,profile_background_color,geo_enabled,description,profile_sidebar_border_color,profile_text_color,muting,profile_background_image_url_https,favourites_count,url,is_translation_enabled,created_at,profile_background_tile,blocking,has_extended_profile,friends_count,notifications,location,lang,id,time_zone,statuses_count,default_profile,translator_type,blocked_by,listed_count,status,profile_link_color,contributors_enabled,utc_offset,profile_sidebar_fill_color,profile_background_image_url,following,profile_image_url,profile_banner_url
dominik,mapamund1,"7,319","{'url': {'urls': [{'url': 'https://t.co/a6yYfJJ3vE', 'expanded_url': 'http://www.youtube.com/mapamundi', 'display_url': 'youtube.com/mapamundi', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,831278341,https://pbs.twimg.com/profile_images/949590782289334272/Af9FyOTe_normal.jpg,FALSE,,FALSE,0,FALSE,das hier ist MEIN fleckchen internet,0,333333,,https://abs.twimg.com/images/themes/theme16/bg.gif,2711,https://t.co/a6yYfJJ3vE,FALSE,Tue Sep 18 15:23:47 +0000 2012,FALSE,,FALSE,274,,"Berlin, Germany",,831278341,,2290,FALSE,none,,17,"{'created_at': 'Fri Oct 09 17:20:28 +0000 2020', 'id': 1314616732200378368, 'id_str': '1314616732200378368', 'text': '@CrashBandicoot @andremoghimi', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CrashBandicoot', 'name': 'Crash Bandicoot', 'id': 844285817266745344, 'id_str': '844285817266745344', 'indices': [0, 15]}, {'screen_name': 'andremoghimi', 'name': 'Andre • Fewjar', 'id': 1129684873, 'id_str': '1129684873', 'indices': [16, 29]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1313852914939703297, 'in_reply_to_status_id_str': '1313852914939703297', 'in_reply_to_user_id': 844285817266745344, 'in_reply_to_user_id_str': '844285817266745344', 'in_reply_to_screen_name': 'CrashBandicoot', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'und'}",1B95E0,FALSE,,DDEEF6,http://abs.twimg.com/images/themes/theme16/bg.gif,,http://pbs.twimg.com/profile_images/949590782289334272/Af9FyOTe_normal.jpg,
Marc G. Bellemare,marcgbellemare,"7,308","{'url': {'urls': [{'url': 'https://t.co/JnUEqYFbIr', 'expanded_url': 'http://marcgbellemare.info', 'display_url': 'marcgbellemare.info', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,289158382,https://pbs.twimg.com/profile_images/669655711597637632/YBseg1U__normal.png,FALSE,,TRUE,EDECE9,FALSE,"Reinforcement learning, information theory, generally competent AI. Opinions my own.",D3D2CF,634047,,https://abs.twimg.com/images/themes/theme3/bg.gif,1418,https://t.co/JnUEqYFbIr,FALSE,Thu Apr 28 03:50:48 +0000 2011,FALSE,,FALSE,246,,"Montréal, Canada",,289158382,,682,FALSE,none,,156,"{'created_at': 'Fri Jan 15 18:16:35 +0000 2021', 'id': 1350144867415044112, 'id_str': '1350144867415044112', 'text': 'RT @tdietterich: Here is a treat: Dmitri Bertsekas is teaching RL at ASU and posting the lectures on youtube. A great way to prep for doing…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tdietterich', 'name': 'Dr. Thomas G. Dietterich', 'id': 768092862, 'id_str': '768092862', 'indices': [3, 15]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Jan 15 17:53:04 +0000 2021', 'id': 1350138948991942656, 'id_str': '1350138948991942656', 'text': 'Here is a treat: Dmitri Bertsekas is teaching RL at ASU and posting the lectures on youtube. A great way to prep fo… https://t.co/OdXWZrKXPp', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OdXWZrKXPp', 'expanded_url': 'https://twitter.com/i/web/status/1350138948991942656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 76, 'favorite_count': 347, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 76, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",88253,FALSE,,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,,http://pbs.twimg.com/profile_images/669655711597637632/YBseg1U__normal.png,https://pbs.twimg.com/profile_banners/289158382/1578946732
James Bickerton,JBickertonUK,"7,256",{'description': {'urls': []}},FALSE,FALSE,FALSE,700962085258326021,https://pbs.twimg.com/profile_images/780042509170999297/eKl4PWGK_normal.jpg,FALSE,,TRUE,F5F8FA,FALSE,Journo/hack. Probably did write that article you hate. Not a fan of totalitarianism. Director of @OpposeCorbynism. DMs open.,C0DEED,333333,,,6025,,FALSE,Sat Feb 20 08:35:59 +0000 2016,FALSE,,FALSE,2135,,UK,,700962085258326021,,8957,TRUE,none,,78,"{'created_at': 'Thu Jan 14 15:37:32 +0000 2021', 'id': 1349742452874338308, 'id_str': '1349742452874338308', 'text': 'RT @JakeWSimons: Great exclusive this week — Jews finally feel safer in Britain now that the Corbyn era is behind us, new survey shows http…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JakeWSimons', 'name': 'Jake Wallis Simons', 'id': 104256824, 'id_str': '104256824', 'indices': [3, 15]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Jan 14 09:57:51 +0000 2021', 'id': 1349656969876021248, 'id_str': '1349656969876021248', 'text': 'Great exclusive this week — Jews finally feel safer in Britain now that the Corbyn era is behind us, new survey sho… https://t.co/pG3wZgyA67', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pG3wZgyA67', 'expanded_url': 'https://twitter.com/i/web/status/1349656969876021248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1349635424440999936, 'quoted_status_id_str': '1349635424440999936', 'retweet_count': 42, 'favorite_count': 131, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': True, 'quoted_status_id': 1349635424440999936, 'quoted_status_id_str': '1349635424440999936', 'retweet_count': 42, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",1DA1F2,FALSE,,DDEEF6,,,http://pbs.twimg.com/profile_images/780042509170999297/eKl4PWGK_normal.jpg,https://pbs.twimg.com/profile_banners/700962085258326021/1474574518
Yves de Contades,YvesdeContades,"7,199","{'url': {'urls': [{'url': 'https://t.co/dTD1oi0902', 'expanded_url': 'http://www.excellencegroup.co.uk', 'display_url': 'excellencegroup.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/pWJ5Ki8rJO', 'expanded_url': 'https://internationalexcellence.co.uk', 'display_url': 'internationalexcellence.co.uk', 'indices': [116, 139]}]}}",FALSE,FALSE,FALSE,18687241,https://pbs.twimg.com/profile_images/378800000609248241/f89ef70d106ae55c33ffdb6eba983749_normal.jpeg,FALSE,,FALSE,0,FALSE,"CEO Excellence Group Luxury Marketing, Luxury Magazine, Travel, Brands, Supercars. It’s time we stopped all racism. https://t.co/pWJ5Ki8rJO",0,0,,https://abs.twimg.com/images/themes/theme4/bg.gif,8172,https://t.co/dTD1oi0902,FALSE,Tue Jan 06 18:11:27 +0000 2009,FALSE,,FALSE,2287,,London,,18687241,,2811,FALSE,none,,55,"{'created_at': 'Fri Jan 15 22:38:32 +0000 2021', 'id': 1350210788003373057, 'id_str': '1350210788003373057', 'text': '@MarinaHyde “The key thing is, we’ve got our fish back. They’re now British fish, and they’re better and happier fi… https://t.co/7loAekLClf', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarinaHyde', 'name': 'Marina Hyde', 'id': 308379387, 'id_str': '308379387', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/7loAekLClf', 'expanded_url': 'https://twitter.com/i/web/status/1350210788003373057', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1350116875477393413, 'in_reply_to_status_id_str': '1350116875477393413', 'in_reply_to_user_id': 308379387, 'in_reply_to_user_id_str': '308379387', 'in_reply_to_screen_name': 'MarinaHyde', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",E81C4F,FALSE,,0,http://abs.twimg.com/images/themes/theme4/bg.gif,,http://pbs.twimg.com/profile_images/378800000609248241/f89ef70d106ae55c33ffdb6eba983749_normal.jpeg,https://pbs.twimg.com/profile_banners/18687241/1397217457
The Colin McEnroe Show,wnprcolin,"6,938","{'url': {'urls': [{'url': 'https://t.co/n0hw31FrE1', 'expanded_url': 'http://wnpr.org/colin', 'display_url': 'wnpr.org/colin', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,114950151,https://pbs.twimg.com/profile_images/922819756046061568/tH7rmra7_normal.jpg,FALSE,,TRUE,22330,TRUE,"Weekdays at 1 and 10pm ET and Saturdays at noon on @WNPR. Tweets by @betsykap, @mcnicolpants, @joshnilaya, and CT Public’s social media dept.",A8C7F7,333333,,https://abs.twimg.com/images/themes/theme15/bg.png,2653,https://t.co/n0hw31FrE1,FALSE,Wed Feb 17 03:51:18 +0000 2010,FALSE,,FALSE,1078,,"Dankosky Building, Hartford",,114950151,,39542,FALSE,none,,214,"{'created_at': 'Fri Jan 15 18:00:52 +0000 2021', 'id': 1350140912807145473, 'id_str': '1350140912807145473', 'text': 'On this week’s Nose:\n\n· Tom Cruise’s COVID robots\n· Bring back the front porch!\n· Nicolas Cage’s History of Swear W… https://t.co/KaHXtKVbpW', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KaHXtKVbpW', 'expanded_url': 'https://twitter.com/i/web/status/1350140912807145473', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0084B4,FALSE,,C0DFEC,http://abs.twimg.com/images/themes/theme15/bg.png,,http://pbs.twimg.com/profile_images/922819756046061568/tH7rmra7_normal.jpg,https://pbs.twimg.com/profile_banners/114950151/1573741148
Sam🔔,sam_a_bell,"6,933","{'url': {'urls': [{'url': 'https://t.co/GYPESblQsB', 'expanded_url': 'https://employamerica.org/', 'display_url': 'employamerica.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,55840043,https://pbs.twimg.com/profile_images/1308565849205354497/xRyGCwj0_normal.jpg,FALSE,,TRUE,9AE4E8,FALSE,@employamerica & @employamericaAF,BDDCAD,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,22814,https://t.co/GYPESblQsB,FALSE,Sat Jul 11 14:21:27 +0000 2009,TRUE,,FALSE,1503,,"Washington, DC",,55840043,,23087,FALSE,none,,237,"{'created_at': 'Fri Jan 15 20:28:20 +0000 2021', 'id': 1350178022603841536, 'id_str': '1350178022603841536', 'text': '@JHWeissmann @BenjySarlin Pompeo underrated', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JHWeissmann', 'name': 'Jordan Weissmann 🗽', 'id': 47526275, 'id_str': '47526275', 'indices': [0, 12]}, {'screen_name': 'BenjySarlin', 'name': 'Benjy Sarlin', 'id': 16006592, 'id_str': '16006592', 'indices': [13, 25]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1350177714632863744, 'in_reply_to_status_id_str': '1350177714632863744', 'in_reply_to_user_id': 47526275, 'in_reply_to_user_id_str': '47526275', 'in_reply_to_screen_name': 'JHWeissmann', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",0084B4,FALSE,,DDFFCC,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/1308565849205354497/xRyGCwj0_normal.jpg,https://pbs.twimg.com/profile_banners/55840043/1580582410
August Cole,august_cole,"6,874","{'url': {'urls': [{'url': 'https://t.co/qoMroCwPXY', 'expanded_url': 'http://www.augustcole.com', 'display_url': 'augustcole.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ki1NeOAroZ', 'expanded_url': 'http://bit.ly/2sYB7gy', 'display_url': 'bit.ly/2sYB7gy', 'indices': [36, 59]}, {'url': 'https://t.co/GPKkhmkSX9', 'expanded_url': 'http://bit.ly/2usdwFC', 'display_url': 'bit.ly/2usdwFC', 'indices': [79, 102]}]}}",FALSE,FALSE,FALSE,41178473,https://pbs.twimg.com/profile_images/719522829847392257/nFY0kcjb_normal.jpg,FALSE,,TRUE,C0DEED,TRUE,Writing #FICINT. #BurnInBook (2020) https://t.co/ki1NeOAroZ #GhostFleet (2015) https://t.co/GPKkhmkSX9 / Fellow @thekrulakcenter @ACScowcroft,C0DEED,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,9368,https://t.co/qoMroCwPXY,FALSE,Tue May 19 18:43:30 +0000 2009,FALSE,,FALSE,4531,,Boston / Washington,,41178473,,13890,FALSE,none,,244,"{'created_at': 'Sat Jan 16 01:26:17 +0000 2021', 'id': 1350253006055493632, 'id_str': '1350253006055493632', 'text': 'RT @maz_jovanovich: This is what service looks like. Patriotism too. https://t.co/5wHFXr3fwx', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maz_jovanovich', 'name': 'Maz Jovanovich', 'id': 778055836094435328, 'id_str': '778055836094435328', 'indices': [3, 18]}], 'urls': [{'url': 'https://t.co/5wHFXr3fwx', 'expanded_url': 'https://twitter.com/stevechenevey/status/1350091913186209794', 'display_url': 'twitter.com/stevechenevey/…', 'indices': [69, 92]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Jan 16 01:17:03 +0000 2021', 'id': 1350250679550414848, 'id_str': '1350250679550414848', 'text': 'This is what service looks like. Patriotism too. https://t.co/5wHFXr3fwx', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5wHFXr3fwx', 'expanded_url': 'https://twitter.com/stevechenevey/status/1350091913186209794', 'display_url': 'twitter.com/stevechenevey/…', 'indices': [49, 72]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1350091913186209794, 'quoted_status_id_str': '1350091913186209794', 'retweet_count': 7, 'favorite_count': 21, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': True, 'quoted_status_id': 1350091913186209794, 'quoted_status_id_str': '1350091913186209794', 'retweet_count': 7, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",ABB8C2,FALSE,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/719522829847392257/nFY0kcjb_normal.jpg,https://pbs.twimg.com/profile_banners/41178473/1585603090
Matthew Dalby,MatthewJDalby,"6,586","{'url': {'urls': [{'url': 'https://t.co/LiSjA8GfTj', 'expanded_url': 'http://honey-guide.com', 'display_url': 'honey-guide.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,856951508,https://pbs.twimg.com/profile_images/1039067011224096769/B6s5EKXj_normal.jpg,FALSE,,FALSE,0,FALSE,"PhD. Nutritional science, food, microbiota, health, history, human evolution, wildflowers, etc. Pubmed worrier.",0,0,,https://abs.twimg.com/images/themes/theme1/bg.png,44183,https://t.co/LiSjA8GfTj,FALSE,Mon Oct 01 20:10:08 +0000 2012,FALSE,,FALSE,2558,,,,856951508,,36396,FALSE,none,,124,"{'created_at': 'Fri Jan 15 22:56:40 +0000 2021', 'id': 1350215352261758976, 'id_str': '1350215352261758976', 'text': ""@exceedhergrasp1 I would be better at it if the consequences of activities were predictable but they ain't. By the… https://t.co/ElL3Y4IyUv"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'exceedhergrasp1', 'name': ""It'sME(Jaime)"", 'id': 733201467855806464, 'id_str': '733201467855806464', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/ElL3Y4IyUv', 'expanded_url': 'https://twitter.com/i/web/status/1350215352261758976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1350211643960033281, 'in_reply_to_status_id_str': '1350211643960033281', 'in_reply_to_user_id': 733201467855806464, 'in_reply_to_user_id_str': '733201467855806464', 'in_reply_to_screen_name': 'exceedhergrasp1', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'lang': 'en'}",F58EA8,FALSE,,0,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/1039067011224096769/B6s5EKXj_normal.jpg,https://pbs.twimg.com/profile_banners/856951508/1474968596
Jocelin Donahue,jocelindonahue,"6,579","{'url': {'urls': [{'url': 'https://t.co/Gfy9zBGLh3', 'expanded_url': 'http://www.imdb.com/name/nm2439994/', 'display_url': 'imdb.com/name/nm2439994/', 'indices': [0, 23]}]}, 'description': {'urls': []}}",TRUE,FALSE,FALSE,17568625,https://pbs.twimg.com/profile_images/1325900237362225152/ucP0w7Ka_normal.jpg,FALSE,,TRUE,AEC8C8,TRUE,"ACTOR: Doctor Sleep, The Frontier, House of the Devil 
COOK: @primopezzo",FFFFFF,D6C7B2,,https://abs.twimg.com/images/themes/theme12/bg.gif,15541,https://t.co/Gfy9zBGLh3,FALSE,Sun Nov 23 04:09:11 +0000 2008,TRUE,,TRUE,1800,,Los Angeles,,17568625,,2519,FALSE,none,,71,"{'created_at': 'Fri Jan 15 00:39:21 +0000 2021', 'id': 1349878804605374464, 'id_str': '1349878804605374464', 'text': '@TravisStevens @sxsw @barbaracrampton @GlassEyePix @Film_AMP @CMPunk Congratulations, all! 💥', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TravisStevens', 'name': 'TravisStevens', 'id': 14810823, 'id_str': '14810823', 'indices': [0, 14]}, {'screen_name': 'sxsw', 'name': 'SXSW', 'id': 784304, 'id_str': '784304', 'indices': [15, 20]}, {'screen_name': 'barbaracrampton', 'name': 'Barbara Crampton', 'id': 289456743, 'id_str': '289456743', 'indices': [21, 37]}, {'screen_name': 'GlassEyePix', 'name': 'Glass Eye Pix', 'id': 149367730, 'id_str': '149367730', 'indices': [38, 50]}, {'screen_name': 'Film_AMP', 'name': 'AMP International 🎥', 'id': 176809487, 'id_str': '176809487', 'indices': [51, 60]}, {'screen_name': 'CMPunk', 'name': 'player/coach', 'id': 177345928, 'id_str': '177345928', 'indices': [61, 68]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1349796293728632832, 'in_reply_to_status_id_str': '1349796293728632832', 'in_reply_to_user_id': 14810823, 'in_reply_to_user_id_str': '14810823', 'in_reply_to_screen_name': 'TravisStevens', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'lang': 'en'}",AEC8C8,FALSE,,B1B9A1,http://abs.twimg.com/images/themes/theme12/bg.gif,,http://pbs.twimg.com/profile_images/1325900237362225152/ucP0w7Ka_normal.jpg,https://pbs.twimg.com/profile_banners/17568625/1574630656
Roxanne Darling 🌿 Lover of Nature & Consciousness,roxannedarling,"6,574","{'url': {'urls': [{'url': 'https://t.co/9RIxJdjzED', 'expanded_url': 'https://roxannedarling.com/rox', 'display_url': 'roxannedarling.com/rox', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/65oFdnCBi1', 'expanded_url': 'http://Beachwalks.tv', 'display_url': 'Beachwalks.tv', 'indices': [81, 104]}]}}",FALSE,FALSE,FALSE,3169051,https://pbs.twimg.com/profile_images/1333836220946731008/BroXZ56u_normal.jpg,FALSE,,TRUE,94D487,FALSE,"Woman of many interests & experiences: art, writing, tech, business, humanity. (+https://t.co/65oFdnCBi1 @roxannedarling on IG, etc)",FFFFFF,0,,https://abs.twimg.com/images/themes/theme1/bg.png,32041,https://t.co/9RIxJdjzED,FALSE,Mon Apr 02 00:49:59 +0000 2007,FALSE,,FALSE,1669,,,,3169051,,36081,FALSE,none,,554,"{'created_at': 'Fri Jan 15 21:27:22 +0000 2021', 'id': 1350192881185779717, 'id_str': '1350192881185779717', 'text': '@cc_chapman More like twist and shout! \n\n💃🏼🕺', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cc_chapman', 'name': 'C.C. Chapman (He/Him)', 'id': 12522, 'id_str': '12522', 'indices': [0, 11]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1350190984332763136, 'in_reply_to_status_id_str': '1350190984332763136', 'in_reply_to_user_id': 12522, 'in_reply_to_user_id_str': '12522', 'in_reply_to_screen_name': 'cc_chapman', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",4A913C,FALSE,,E5E5E5,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/1333836220946731008/BroXZ56u_normal.jpg,https://pbs.twimg.com/profile_banners/3169051/1601399228
The Chicken Meditation ^_^,MamtaNarang,"6,548","{'url': {'urls': [{'url': 'https://t.co/sINiLAHljR', 'expanded_url': 'http://www.FoodFeedsTheMind.com', 'display_url': 'FoodFeedsTheMind.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,15218193,https://pbs.twimg.com/profile_images/888749697900265472/ti2cF3Xt_normal.jpg,FALSE,,TRUE,9AE4E8,TRUE,"A happy n the most luckiest human. Writer ""The Chicken Meditation"" Oscar Nicholls top 15% 2016.",BDDCAD,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,25180,https://t.co/sINiLAHljR,FALSE,Tue Jun 24 10:42:50 +0000 2008,TRUE,,TRUE,7187,,I C the World,,15218193,,3852,FALSE,none,,85,"{'created_at': 'Wed Jan 13 03:41:33 +0000 2021', 'id': 1349199884008583170, 'id_str': '1349199884008583170', 'text': '@nickbilton He went down as d**k.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nickbilton', 'name': 'Nick Bilton', 'id': 1586501, 'id_str': '1586501', 'indices': [0, 11]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1349199439164919809, 'in_reply_to_status_id_str': '1349199439164919809', 'in_reply_to_user_id': 1586501, 'in_reply_to_user_id_str': '1586501', 'in_reply_to_screen_name': 'nickbilton', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",0084B4,FALSE,,DDFFCC,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/888749697900265472/ti2cF3Xt_normal.jpg,https://pbs.twimg.com/profile_banners/15218193/1498721954
